team_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
472,New Mexico State,10891,Senoj Jones,Freshman,"Tyler, TX",Tyler Legacy HS,,"6'0""",F,33,https://www.nmstatesports.com/sports/womens-basketball/roster/senoj-jones/10891,2025-26
485,Norfolk State,7180,Da’Brya Clark,Junior,"Baltimore, Md.",Poly Tech,,"5'7""",G,1,https://www.nsuspartans.com/sports/womens-basketball/roster/da-brya-clark/7180,2025-26
485,Norfolk State,7186,Jazmine Spencer,Graduate Student,"Bartow, Fla.",North Florida,,"5'6""",G,2,https://www.nsuspartans.com/sports/womens-basketball/roster/jazmine-spencer/7186,2025-26
485,Norfolk State,7188,Jasha Clinton,Graduate Student,Virginia Beach,Hampton,,"5'8""",G,3,https://www.nsuspartans.com/sports/womens-basketball/roster/jasha-clinton/7188,2025-26
485,Norfolk State,7181,Anjanae Richardson,Junior,"Portsmouth, Va.",Manor HS,,"5'8""",G,4,https://www.nsuspartans.com/sports/womens-basketball/roster/anjanae-richardson/7181,2025-26
485,Norfolk State,7191,Iyanna Rogers,Graduate Student,"Richmond, Va.",Pennsylvania,,"6'2""",F,5,https://www.nsuspartans.com/sports/womens-basketball/roster/iyanna-rogers/7191,2025-26
485,Norfolk State,7187,Cire Worley,Junior,"Philadelphia, Pa.",Coppin State,,"6'0""",G,7,https://www.nsuspartans.com/sports/womens-basketball/roster/cire-worley/7187,2025-26
485,Norfolk State,7182,Amari Smith,Junior,"Newport News, Va.",Morgan State/ Menchville HS,,"5'10""",G,11,https://www.nsuspartans.com/sports/womens-basketball/roster/amari-smith/7182,2025-26
485,Norfolk State,7183,Skye Robinson,Redshirt Senior,"Ruther Glen, Va.",VCU / TPLS Christian Academy,,"6'2""",F,13,https://www.nsuspartans.com/sports/womens-basketball/roster/skye-robinson/7183,2025-26
485,Norfolk State,7184,Jenesis  Hill,Junior,"Virginia Beach, Va.",Landstown HS,,"5'10""",G,14,https://www.nsuspartans.com/sports/womens-basketball/roster/jenesis-hill/7184,2025-26
485,Norfolk State,7190,Carmen Kweti,Senior,"Fredrick, Md.",Virginia State,,"6'0""",F,15,https://www.nsuspartans.com/sports/womens-basketball/roster/carmen-kweti/7190,2025-26
485,Norfolk State,7228,Niyah Gaston,Junior,"Suffolk, Va.",Coppin State,,"5'10""",G,20,https://www.nsuspartans.com/sports/womens-basketball/roster/niyah-gaston/7228,2025-26
485,Norfolk State,7189,LeAire Nicks,Sophomore,"Des Moines, Iowa",George Mason,,"6'2""",C,24,https://www.nsuspartans.com/sports/womens-basketball/roster/leaire-nicks/7189,2025-26
485,Norfolk State,7185,Ciara Bailey,Senior,"Bristol, Pa.",Harcum College / Trenton Catholic Academy,,"6'2""",F,25,https://www.nsuspartans.com/sports/womens-basketball/roster/ciara-bailey/7185,2025-26
508,Northwestern State,10197,Tiara Abron,Graduate Student,"Senatobia, Miss.",Senatobia HS,Coahoma CC / Costal Carolina / Mississippi College,"5'8""",G,20,https://www.nsudemons.com/sports/womens-basketball/roster/tiara-abron/10197,2025-26
508,Northwestern State,10188,Vernell Atamah,Sophomore,"Mesquite, Texas",John D. Horn HS,,"6'0""",F,32,https://www.nsudemons.com/sports/womens-basketball/roster/vernell-atamah/10188,2025-26
508,Northwestern State,10196,Alexis Calderon,Graduate Student,"Jacksonville, Texas",Chapel Hill HS,Kilgore College / Labette CC / New Orleans,"5'3""",G,5,https://www.nsudemons.com/sports/womens-basketball/roster/alexis-calderon/10196,2025-26
508,Northwestern State,10189,Carla Celaya,Senior,"Barcelona, Spain",Salesians Horta,Vermont,"5'11""",G,17,https://www.nsudemons.com/sports/womens-basketball/roster/carla-celaya/10189,2025-26
508,Northwestern State,10190,Clarence Djuela,Sophomore,"Berlin, Germany",Sophie Scholl Oberschule,,"6'1""",F,15,https://www.nsudemons.com/sports/womens-basketball/roster/clarence-djuela/10190,2025-26
508,Northwestern State,10191,Joceline Geara,Sophomore,"Byblos, Lebanon",SABIS International School,,"5'7""",G,22,https://www.nsudemons.com/sports/womens-basketball/roster/joceline-geara/10191,2025-26
508,Northwestern State,10295,Mika Jarrett,Sophomore,"Oxnard, Calif.",Oxnard HS,Moorpark College,"5'7""",G,11,https://www.nsudemons.com/sports/womens-basketball/roster/mika-jarrett/10295,2025-26
508,Northwestern State,10192,Momina Kassim,Sophomore,"Houston, Texas",C.E. King HS,,"5'10""",G,2,https://www.nsudemons.com/sports/womens-basketball/roster/momina-kassim/10192,2025-26
508,Northwestern State,10293,Noelle Lavery,Graduate Student,"Rockford, Ill.",Rockford Christian HS,Colorado Mesa / Hillsdale / Mt. Vernon Nazarene / Reinhardt,"6'0""",F,19,https://www.nsudemons.com/sports/womens-basketball/roster/noelle-lavery/10293,2025-26
508,Northwestern State,10193,Payton Miller,Sophomore,"St. Paul, Texas",Wylie HS,,"5'11""",F,12,https://www.nsudemons.com/sports/womens-basketball/roster/payton-miller/10193,2025-26
508,Northwestern State,10291,Cimiya Rideaux,Freshman,"Lafayette, La.",Zachary HS,,"6'2""",C,24,https://www.nsudemons.com/sports/womens-basketball/roster/cimiya-rideaux/10291,2025-26
508,Northwestern State,10294,Stephie Salumu,Sophomore,"Sint-Niklaas, Belgium",Wichita Independent,South Georgia Tech,"6'0""",F,13,https://www.nsudemons.com/sports/womens-basketball/roster/stephie-salumu/10294,2025-26
508,Northwestern State,10198,Jeannie,Junior,"Miami, Fla.",Miami Senior HS,Indian River State / Barry Univ. / Moberly Area CC,"5'5""",G,3,https://www.nsudemons.com/sports/womens-basketball/roster/jeannie-jay-scott/10198,2025-26
508,Northwestern State,10292,Dasia Turner,Graduate Student,"Dayton, Ohio",Northmont HS,Philander Smith,"6'1""",F,23,https://www.nsudemons.com/sports/womens-basketball/roster/dasia-turner/10292,2025-26
508,Northwestern State,10195,Nya Valentine,Graduate Student,"Mobile, Ala.",McGill-Toolen HS,Shelton State CC / Clemson / ULM,"5'3""",G,0,https://www.nsudemons.com/sports/womens-basketball/roster/nya-valentine/10195,2025-26
509,Northwestern,,Rachel Mutombo,Junior,"Silver Spring, Md.",Good Counsel,,"6'3""",F,0,https://nusports.com/sports/womens-basketball/roster/rachel-mutombo/12757,2025-26
509,Northwestern,,Xamiya Walton,Sophomore,"Chicago, Ill.",Butler College Prep,,"5'7""",G,1,https://nusports.com/sports/womens-basketball/roster/xamiya-walton/12762,2025-26
509,Northwestern,,Claire Keswick,Sophomore,"Wrentham, Mass.",Tabor Academy,,,G,3,https://nusports.com/sports/womens-basketball/roster/claire-keswick/12755,2025-26
509,Northwestern,,Tate Walters,Graduate Student,"Buford, Ga.",Buford,Furman,"5'9""",G,4,https://nusports.com/sports/womens-basketball/roster/tate-walters/12764,2025-26
509,Northwestern,,Caroline Lau,Senior,"Westport, Conn.",St. Luke's School,,"5'9""",G,7,https://nusports.com/sports/womens-basketball/roster/caroline-lau/12756,2025-26
509,Northwestern,,Kat Righeimer,Sophomore,"Costa Mesa, Calif.",Sage Hill School,,"6'1""",G/F,8,https://nusports.com/sports/womens-basketball/roster/kat-righeimer/12758,2025-26
509,Northwestern,,Crystal Fuqu Wang,Junior,"Beijing, China",Sierra Canyon (California),,"6'2""",F,9,https://nusports.com/sports/womens-basketball/roster/crystal-fuqu-wang/12763,2025-26
509,Northwestern,,Sandra Moreno,First-Year,"Barcelona, Spain",Institut Frederic Mompou,,"6'1""",F,10,https://nusports.com/sports/womens-basketball/roster/sandra-moreno/12765,2025-26
509,Northwestern,,Angelina Hodgens,First-Year,"Staten Island, N.Y.",St. Joseph By-The-Sea,,"5'10""",G,11,https://nusports.com/sports/womens-basketball/roster/angelina-hodgens/12766,2025-26
509,Northwestern,,Casey Harter,Junior,"Harleysville, Pa.",Souderton High School,,"5'11""",G,12,https://nusports.com/sports/womens-basketball/roster/casey-harter/12754,2025-26
509,Northwestern,,Sammy White,Graduate Student,"Timonium, Md.",Dulaney,,"5'6""",G,14,https://nusports.com/sports/womens-basketball/roster/sammy-white/12767,2025-26
509,Northwestern,,Grace Sullivan,Senior,"Antioch, Ill.",Carmel Catholic,Bucknell,"6'4""",F,22,https://nusports.com/sports/womens-basketball/roster/grace-sullivan/12759,2025-26
509,Northwestern,,Tayla Thomas,Sophomore,"East Orange, N.J.",IMG Academy,,"6'3""",F,23,https://nusports.com/sports/womens-basketball/roster/tayla-thomas/12760,2025-26
509,Northwestern,,DaiJa Turner,Redshirt Senior,"Fayetteville, N.C.",Village Christian Academy,TCU,"6'3""",F,24,https://nusports.com/sports/womens-basketball/roster/daija-turner/12768,2025-26
509,Northwestern,,Lauren Trumpy,Senior,"Camp Hill, Pa.",Trinity High School,,"6'5""",F,25,https://nusports.com/sports/womens-basketball/roster/lauren-trumpy/12761,2025-26
509,Northwestern,,Amparo López,First-Year,"Valencia, Spain",Maristas Colegio Sagrado Corazón Valencia,,"5'9""",G,33,https://nusports.com/sports/womens-basketball/roster/amparo-lpez/12769,2025-26
464,Omaha,16410,Mina Milosevic,Sophomore,"Belgrade, Serbia",Fryeburg,Bellarmine,"6'1""",F,0,https://www.omavs.com/sports/womens-basketball/roster/mina-milosevic/16410,2025-26
464,Omaha,16411,Tannika Leger-Walker,Freshman,"Hamilton, New Zealand",St. Peter's Cambridge,,"5'9""",G,1,https://www.omavs.com/sports/womens-basketball/roster/tannika-leger-walker/16411,2025-26
464,Omaha,16412,Leekaya Burke Perryman,Freshman,"Colorado Springs, Colo.",Pine Creek,,"5'3""",G,2,https://www.omavs.com/sports/womens-basketball/roster/leekaya-burke-perryman/16412,2025-26
464,Omaha,16381,Daria Shelby,Sophomore,"Canton, Mich.",Belleville HS,,"5'8""",G,4,https://www.omavs.com/sports/womens-basketball/roster/daria-shelby/16381,2025-26
464,Omaha,16413,Sarai Estupiñan,Graduate Student,"Cedar Park, Texas",Cedar Park,Old Dominion,"5'5""",G,5,https://www.omavs.com/sports/womens-basketball/roster/sarai-estupi-ntilde-an/16413,2025-26
464,Omaha,16382,Ali Stephens,Junior,"Fort Wayne, Ind.",Homestead HS,,"5'11""",F,11,https://www.omavs.com/sports/womens-basketball/roster/ali-stephens/16382,2025-26
464,Omaha,16414,Elsa Vedral,Freshman,"Omaha, Neb.",Marian,,"5'10""",G,12,https://www.omavs.com/sports/womens-basketball/roster/elsa-vedral/16414,2025-26
464,Omaha,16415,Avril Smith,Freshman,"Omaha, Neb.",Millard North,,"6'0""",F,14,https://www.omavs.com/sports/womens-basketball/roster/avril-smith/16415,2025-26
464,Omaha,16416,Aduke Ojullu,Freshman,"Lakeville, Minn.",Lakeville North,,"6'1""",F,20,https://www.omavs.com/sports/womens-basketball/roster/aduke-ojullu/16416,2025-26
464,Omaha,16417,Olivia Borsutzki,Junior,"München, Germany",Neuhof Schulen,,"5'11""",G,21,https://www.omavs.com/sports/womens-basketball/roster/olivia-borsutzki/16417,2025-26
464,Omaha,16380,Cora Olsen,Junior,"Omaha, Neb.",Millard South HS,,"5'9""",F,22,https://www.omavs.com/sports/womens-basketball/roster/cora-olsen/16380,2025-26
464,Omaha,16418,Erikka Gooden,Freshman,"Fort Smith, Ark.",Northside,,"5'11""",F,23,https://www.omavs.com/sports/womens-basketball/roster/erikka-gooden/16418,2025-26
464,Omaha,16552,Regan Juenemann,Freshman,"Crosby, Minn.",Crosby-Ironton,,"5'9""",G,24,https://www.omavs.com/sports/womens-basketball/roster/regan-juenemann/16552,2025-26
464,Omaha,16419,Lillian Merow,Freshman,"Port Washington, Wisc.",Port Washington,,"6'2""",C,33,https://www.omavs.com/sports/womens-basketball/roster/lillian-merow/16419,2025-26
527,Oral Roberts,5829,Ari Gordon,Redshirt Junior,"Maple Grove, Minn.",Maple Grove HS,Seward County CC,"5'11""",G,0,https://www.oruathletics.com/sports/womens-basketball/roster/ari-gordon/5829,2025-26
527,Oral Roberts,5817,Azailah Funches,Sophomore,"Leawood, Kan.",Shawnee Mission South HS,,"6'1""",G,1,https://www.oruathletics.com/sports/womens-basketball/roster/azailah-funches/5817,2025-26
527,Oral Roberts,5816,Gentry Baldwin,Junior,"Bixby, Okla.",Bixby HS,,"5'5""",G,2,https://www.oruathletics.com/sports/womens-basketball/roster/gentry-baldwin/5816,2025-26
527,Oral Roberts,5825,Anna Trusty,Sophomore,"Greenwood, Ark.",Greenwood HS,University of Arkansas - Fort Smith,"6'0""",G,3,https://www.oruathletics.com/sports/womens-basketball/roster/anna-trusty/5825,2025-26
527,Oral Roberts,5822,Preslee Hartsock,Freshman,"Norman, Okla.",Community Christian School,,"5'8""",G,10,https://www.oruathletics.com/sports/womens-basketball/roster/preslee-hartsock/5822,2025-26
527,Oral Roberts,5819,Jalei Oglesby,Redshirt Senior,"Howe, Okla.",Howe HS,Arkansas Tech,"5'8""",G,11,https://www.oruathletics.com/sports/womens-basketball/roster/jalei-oglesby/5819,2025-26
527,Oral Roberts,5821,Hannah Coons,Redshirt Freshman,"Kiefer, Oklahoma",Kiefer HS,South Dakota,"6'1""",F,14,https://www.oruathletics.com/sports/womens-basketball/roster/hannah-coons/5821,2025-26
527,Oral Roberts,5820,Alana Shetlar,Redshirt Freshman,"Andover, Kan.",Andover HS,,"6'3""",G/F,15,https://www.oruathletics.com/sports/womens-basketball/roster/alana-shetlar/5820,2025-26
527,Oral Roberts,5827,Bella Edwards,Freshman,"Amarillo, Tex.",Amarillo HS,,"5'11""",G,20,https://www.oruathletics.com/sports/womens-basketball/roster/bella-edwards/5827,2025-26
527,Oral Roberts,5828,A'Maya Holton,Freshman,"San Antonio, Tex.",East Central HS,,"6'0""",F,22,https://www.oruathletics.com/sports/womens-basketball/roster/a-maya-holton/5828,2025-26
527,Oral Roberts,5832,Jordynn Conner,Graduate Student,"Denver, Colo.",Union HS,Langston,"5'10""",G,24,https://www.oruathletics.com/sports/womens-basketball/roster/jordynn-conner/5832,2025-26
527,Oral Roberts,5826,Kayten Donley,Freshman,"Bethany, Okla.",Bethany HS,,"6'1""",F,30,https://www.oruathletics.com/sports/womens-basketball/roster/kayten-donley/5826,2025-26
527,Oral Roberts,5847,Taylor Jackson,Graduate Student,"Houston, Tex.",Cypress Creek HS,Friends,"6'3""",C/F,32,https://www.oruathletics.com/sports/womens-basketball/roster/taylor-jackson/5847,2025-26
2711,North Florida,14377,Jamison Cardwell,Freshman,"Gainesville, Fla.",Gainesville,,"5'10""",G/F,0,https://www.unfospreys.com/sports/womens-basketball/roster/jamison-cardwell/14377,2025-26
2711,North Florida,14374,Jamisyn Stinson,Sophomore,"Thornville, Ohio",Sheridan,,"5'11""",G,1,https://www.unfospreys.com/sports/womens-basketball/roster/jamisyn-stinson/14374,2025-26
2711,North Florida,14378,Claire Davis,Senior,"Atlanta, Ga.",Cass,Palm Beach Atlantic / Kennesaw State,"6'1""",F,2,https://www.unfospreys.com/sports/womens-basketball/roster/claire-davis/14378,2025-26
2711,North Florida,14379,Soraya Ogaldez,Freshman,"Lacey, Wash.",North Thurston,,"5'8""",G,3,https://www.unfospreys.com/sports/womens-basketball/roster/soraya-ogaldez/14379,2025-26
2711,North Florida,14381,Alonya Waldon,Junior,"Melbourne, Fla.",Palm Bay,Samford,"5'5""",G,4,https://www.unfospreys.com/sports/womens-basketball/roster/alonya-waldon/14381,2025-26
2711,North Florida,14380,Megan Verbeeten,Freshman,"Crawley, England",The Holy Trinity Church of England Secondary School,,"5'9""",G,8,https://www.unfospreys.com/sports/womens-basketball/roster/megan-verbeeten/14380,2025-26
2711,North Florida,14375,Jadah Toombs,Sophomore,"Immokalee, Fla.",Evangelical Christian School,,"5'6""",G,12,https://www.unfospreys.com/sports/womens-basketball/roster/jadah-toombs/14375,2025-26
2711,North Florida,14382,Abby Knauff,Freshman,"Jacksonville, Fla.",The Bolles School,,"5'9""",G,14,https://www.unfospreys.com/sports/womens-basketball/roster/abby-knauff/14382,2025-26
2711,North Florida,14383,Georgi Buzzetti,Redshirt Junior,"Buenos Aires, Argentina",Ausonia,Florida Southwestern,"6'2""",F,20,https://www.unfospreys.com/sports/womens-basketball/roster/georgi-buzzetti/14383,2025-26
2711,North Florida,14376,Alexa Washington,Redshirt Sophomore,"Monroeville, Pa.",Oakland Catholic,,"5'6""",G,22,https://www.unfospreys.com/sports/womens-basketball/roster/alexa-washington/14376,2025-26
2711,North Florida,14384,Elle Blatchford,Junior,"Canton, Ga.",Sequoyah,Southern Miss / Gardner-Webb,"5'10""",G,23,https://www.unfospreys.com/sports/womens-basketball/roster/elle-blatchford/14384,2025-26
2711,North Florida,14385,Karyzma Pierre,Junior,"Orlando, Fla.",Oak Ridge,Palm Beach Atlantic,"6'0""",G/F,24,https://www.unfospreys.com/sports/womens-basketball/roster/karyzma-pierre/14385,2025-26
2711,North Florida,14386,Dezuray McGill,Freshman,"Miami, Fla.",American Heritage School,,"6'1""",F,30,https://www.unfospreys.com/sports/womens-basketball/roster/dezuray-mcgill/14386,2025-26
2711,North Florida,14387,Jordan Brooks,Graduate Student,"Victorville, Calif.",Oak Hills,Minnesota / CSU Bakersfield / Victory Valley College,"6'3""",C,34,https://www.unfospreys.com/sports/womens-basketball/roster/jordan-brooks/14387,2025-26
2711,North Florida,14373,Nicole Carreno,Sophomore,"Riverview, Fla.",Seffner Christian Academy,,"5'10""",F,35,https://www.unfospreys.com/sports/womens-basketball/roster/nicole-carreno/14373,2025-26
521,Oklahoma State,,Amari Whiting,Junior,"Burley, Idaho",Burley,BYU,"5'10""",Guard,1,https://okstate.com/sports/womens-basketball/roster/amari-whiting/13746,2025-26
521,Oklahoma State,,Lena Girardi,Freshman,"Purchase, New York",Grandview Prep,,"5'11""",Guard,2,https://okstate.com/sports/womens-basketball/roster/lena-girardi/13745,2025-26
521,Oklahoma State,,Micah Gray,Senior,"Oklahoma City, Oklahoma",Classen SAS,Seton Hall,"5'8""",Guard,3,https://okstate.com/sports/womens-basketball/roster/micah-gray/13741,2025-26
521,Oklahoma State,,Jadyn Wooten,Sophomore,"Overland Park, Kansas",Blue Valley,,"5'6""",Guard,6,https://okstate.com/sports/womens-basketball/roster/jadyn-wooten/13744,2025-26
521,Oklahoma State,,Favour Ogechukwu Onoh,Sophomore,"Enugu, Nigeria",,University of the Philippines,"6'5""",Center,10,https://okstate.com/sports/womens-basketball/roster/favour-ogechukwu-onoh/13777,2025-26
521,Oklahoma State,,Achol Akot,Junior,"Ottawa, Ontario, Canada",Capital Courts Academy,UCF,"6'1""",Forward,11,https://okstate.com/sports/womens-basketball/roster/achol-akot/13749,2025-26
521,Oklahoma State,,Haleigh Timmer,Senior,"Rapid City, South Dakota",St. Thomas More,South Dakota State,"5'11""",Guard,13,https://okstate.com/sports/womens-basketball/roster/haleigh-timmer/13748,2025-26
521,Oklahoma State,,Macey Huard,Junior,"Highlands Ranch, Colorado",Valor Christian,Montana,"6'2""",Guard,22,https://okstate.com/sports/womens-basketball/roster/macey-huard/13743,2025-26
521,Oklahoma State,,Praise Egharevba,Redshirt Junior,"Papenburg, Germany",Nottingham Academy,,"6'3""",Forward,24,https://okstate.com/sports/womens-basketball/roster/praise-egharevba/13740,2025-26
521,Oklahoma State,,Stailee Heard,Junior,"Sapulpa, Oklahoma",Sapulpa,,"5'11""",Guard,32,https://okstate.com/sports/womens-basketball/roster/stailee-heard/13742,2025-26
521,Oklahoma State,,Tyla Heard,Sophomore,"Sapulpa, Oklahoma",Sapulpa,Oral Roberts,"5'11""",Guard,33,https://okstate.com/sports/womens-basketball/roster/tyla-heard/13747,2025-26
521,Oklahoma State,,Wilnie Joseph,Fifth Year,"Greenwood, Indiana",Whiteland,McNeese State,"6'5""",Center,35,https://okstate.com/sports/womens-basketball/roster/wilnie-joseph/13776,2025-26
